,track,artist,duration (ms),popularity,uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,labels
1305,I Ain't Worried,OneRepublic,148485,93,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,1
1306,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",160656,79,spotify:track:6f5ExP43esnvdKPddwKXJH,0.717,0.671,0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,1
1307,Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",214459,73,spotify:track:7fYRg3CEbk6rNCuzNzMT06,0.824,0.697,11,-4.869,0.0473,0.158,4.11e-05,0.077,0.757,99.988,4,1
1308,AOK,Tai Verdes,173640,76,spotify:track:1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,4,1
1309,Magic In The Hamptons (feat. Lil Yachty),"Social House, Lil Yachty",164640,75,spotify:track:2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,0.0385,0.66,0.0,0.0914,0.803,96.051,4,1
1310,Kiss Me More (feat. SZA),"Doja Cat, SZA",208866,80,spotify:track:748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968,4,1
1311,Chemical,Post Malone,184004,77,spotify:track:4qzEjmuz380jeiBJp31oDY,0.48,0.895,2,-4.872,0.0426,0.00183,0.0,0.111,0.356,169.945,4,1
1312,C'est La Vie (with bbno$ & Rich Brian),"Yung Gravy, bbno$, Rich Brian",160161,69,spotify:track:0cgy8EueqwMuYzOZrW5vPB,0.888,0.778,9,-3.671,0.0945,0.0566,0.0,0.0653,0.774,142.128,4,1
1313,Numb,"Marshmello, Khalid",155588,83,spotify:track:10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,4,1
1314,Down Under (feat. Colin Hay),"Luude, Colin Hay",158774,69,spotify:track:7AVyve7cFYTd51ha5i9kE2,0.308,0.861,11,-4.112,0.172,0.012,0.00103,0.277,0.0386,171.966,4,1
1315,4runner,Brenn!,265453,77,spotify:track:1RaF9xwakfao1RRknWyYB5,0.792,0.518,1,-10.519,0.0847,0.326,0.000182,0.406,0.512,128.025,4,1
1316,THATS WHAT I WANT,Lil Nas X,143901,84,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,4,1
1317,Put Your Records On,Ritt Momney,210463,76,spotify:track:6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,1
1318,Satellite,Khalid,186514,70,spotify:track:1G9hDB1bmxz131N9svQ8pY,0.741,0.73,7,-7.07,0.0349,0.0279,0.000264,0.0851,0.725,124.001,4,1
1319,If We Ever Broke Up,Mae Stephens,142758,88,spotify:track:6maTPqynTmrkWIralgGaoP,0.898,0.732,7,-3.982,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,4,1
1320,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",201334,75,spotify:track:7mFj0LlWtEJaEigguaWqYh,0.814,0.628,7,-7.178,0.221,0.167,0.0,0.101,0.677,123.977,4,1
1321,Please Don't Go,Mike Posner,196813,69,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,0.699,0.882,4,-3.896,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,1
1322,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",198081,84,spotify:track:4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,4,1
1323,Blinding Lights,The Weeknd,200040,92,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,1
1324,Music For a Sushi Restaurant,Harry Styles,193813,82,spotify:track:5LYMamLv12UPbemOaTPyeV,0.72,0.715,11,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,4,1
1325,The Good Part,AJR,227266,65,spotify:track:0dgrFwOa0RrFzWcM0azTzx,0.287,0.473,5,-3.551,0.034,0.0858,4.4e-05,0.383,0.577,186.283,4,1
1326,MONTERO (Call Me By Your Name),Lil Nas X,137704,82,spotify:track:1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0.22,0.293,0.0,0.405,0.71,178.781,4,1
1327,Holiday,KSI,193733,62,spotify:track:14Bcv6siTBPw3TlP84dasC,0.356,0.684,8,-7.347,0.0878,0.152,0.0,0.101,0.347,87.188,4,1
1328,I'm Good (Blue),"David Guetta, Bebe Rexha",175238,94,spotify:track:4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,1
1329,Hot In It,"Tiësto, Charli XCX",129817,78,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,1
1330,Sheesh!,"Surfaces, Tai Verdes",148846,60,spotify:track:3ddNKnYpVx0uI8vcwbTQ5Y,0.743,0.832,5,-3.937,0.0611,0.161,0.0,0.0925,0.801,149.951,4,1
1331,I Feel Good,Pink Sweat$,136058,67,spotify:track:3lUQpvfWFcxZC3RYAVGE7F,0.803,0.75,11,-4.67,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,1
1332,About Damn Time,Lizzo,191822,82,spotify:track:1PckUlxKqWQs3RlWXVBLw3,0.836,0.743,10,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,4,1
1333,Mariposa,Peach Tree Rascals,210000,72,spotify:track:4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,9,-5.88,0.028,0.617,0.0,0.356,0.421,112.011,4,1
1334,Watermelon Sugar,Harry Styles,174000,90,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,4,1
1335,Skate,"Bruno Mars, Anderson .Paak, Silk Sonic",203122,72,spotify:track:7jvCeWOSnJs2N3spqobWnO,0.708,0.598,5,-8.365,0.0291,0.037,0.0,0.17,0.698,112.027,4,1
1336,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",169153,81,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,4,1
1337,Heaven,Niall Horan,186043,86,spotify:track:1yHVHoz6Ny29gbbWJYVnFt,0.571,0.761,5,-3.485,0.0261,0.0708,0.0,0.331,0.681,91.991,4,1
1338,Hold Me Closer,"Elton John, Britney Spears",202245,81,spotify:track:72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041,4,1
1339,Ayo Girl (Fayahh Beat) [feat. Rema],"Robinson, Jason Derulo, Rema",165215,66,spotify:track:57Hk0AE5OhgXrPWZOhipHt,0.647,0.766,6,-4.803,0.0389,0.00702,0.0,0.096,0.55,95.016,4,1
1340,Wonder,Shawn Mendes,172692,73,spotify:track:5KCbr5ndeby4y4ggthdiAb,0.333,0.637,1,-4.904,0.0581,0.131,1.8e-05,0.149,0.132,139.898,4,1
1341,Special (feat. SZA),"Lizzo, SZA",174748,76,spotify:track:0rc1HCVoReqzzXF9jssqZk,0.464,0.724,7,-5.019,0.0705,0.0188,0.0,0.679,0.303,82.526,4,1
1342,Missing Piece,Vance Joy,217408,69,spotify:track:5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,0,-4.205,0.046,0.0155,5.97e-06,0.113,0.721,101.992,4,1
1343,Hallucination,"Regard, Years & Years",174794,72,spotify:track:7y3c1oJMY1CwwtOZ84Qovu,0.687,0.788,6,-5.142,0.0352,0.0121,0.0,0.358,0.669,123.02,4,1
1344,Pepas,Farruko,287120,84,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,1
1345,Jalebi Baby (Tesher x Jason Derulo),"Tesher, Jason Derulo",169154,73,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0,-7.179,0.0412,0.0289,0.0,0.254,0.866,93.059,4,1
1346,Remember,"Becky Hill, David Guetta",160766,79,spotify:track:4laAKIq9ZxBCwf99rauPYb,0.612,0.862,8,-2.903,0.037,0.041,0.0,0.0907,0.354,123.849,4,1
1347,Upside Down,JVKE,114500,66,spotify:track:0vLUcf0D21qANv4C2ES7Ay,0.88,0.504,2,-6.76,0.0609,0.0532,0.0715,0.443,0.476,120.043,4,1
1348,2 Be Loved (Am I Ready),Lizzo,187107,81,spotify:track:2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,4,1
1349,Crazy What Love Can Do,"David Guetta, Becky Hill, Ella Henderson",169756,82,spotify:track:1WCEAGGRD066z2Q89ObXTq,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,4,1
1350,3 outfits,Tai Verdes,210866,51,spotify:track:78zWCikDMYzFpXAdqANPrD,0.65,0.88,11,-4.292,0.15,0.145,0.00223,0.351,0.648,176.017,4,1
1351,Sunshine,OneRepublic,163854,82,spotify:track:5r43qanLhUCdBj8HN3fa6B,0.697,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,4,1
1352,Where Did You Go? (feat. MNEK),"Jax Jones, MNEK",177689,80,spotify:track:3sa06xVNmLLYIxdNNmVQN8,0.763,0.782,7,-4.541,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,1
1353,OUT OUT (feat. Charli XCX & Saweetie),"Joel Corry, Jax Jones, Charli XCX, Saweetie",162603,80,spotify:track:6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,4,1
1354,2step,Ed Sheeran,153626,74,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,0.763,0.661,4,-5.592,0.056,0.169,0.0,0.117,0.632,95.002,4,1
1355,Budapest,George Ezra,200733,82,spotify:track:2ixsaeFioXJmMgkkbd4uj1,0.717,0.455,5,-8.303,0.0276,0.0846,0.0,0.11,0.389,127.812,4,1
1356,Love Grows (Where My Rosemary Goes),Edison Lighthouse,174760,77,spotify:track:5Ts1DYOuouQLgzTaisxWYh,0.568,0.824,9,-4.613,0.0299,0.403,0.0,0.0855,0.753,108.625,4,1
1357,Dandelion,"Galantis, JVKE",140011,65,spotify:track:4NexTaCZZ7Ehnf03A6SVjt,0.8,0.66,0,-4.903,0.158,0.158,0.02,0.14,0.634,117.923,4,1
1358,Wave of You,Surfaces,213842,67,spotify:track:5Ne1q9Hv3l2NHBA3Agt8WT,0.695,0.656,1,-6.038,0.0489,0.057,0.0,0.267,0.346,90.986,4,1
1359,pogo,"bbno$, Diplo",207360,59,spotify:track:404b6bC4GIxPsNssJmfC1f,0.729,0.973,4,-2.761,0.0759,0.0424,0.205,0.333,0.687,124.957,4,1
1360,Lovefool,twocolors,190487,72,spotify:track:51Of5p3lKZeOg6itfs4og4,0.677,0.766,6,-6.896,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,4,1
1361,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes, Jason Derulo, De La Ghetto",201526,69,spotify:track:737gzPI5VAmgUGWiJ9yXuu,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968,4,1
1362,I'm Not Here To Make Friends,"Sam Smith, Calvin Harris, Jessie Reyez",229604,82,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,0.698,0.895,0,-4.439,0.0628,0.172,1.45e-05,0.409,0.838,114.914,4,1
1363,Lottery (feat. LU KALA),"Latto, LU KALA",186761,78,spotify:track:1JUtrCqYzJ80tcAzMbCvir,0.792,0.874,1,-2.966,0.0852,0.0158,0.000365,0.071,0.934,113.969,4,1
1364,Alone (with Nicki Minaj),"Kim Petras, Nicki Minaj",185113,81,spotify:track:7kOletJ0Q5H4MWe7cfeZXP,0.681,0.513,3,-6.643,0.0388,0.069,0.0,0.125,0.167,136.985,4,1
1365,Be Like That - feat. Swae Lee & Khalid,"Kane Brown, Swae Lee, Khalid",191406,73,spotify:track:5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4,1
1366,Summer of Love (Shawn Mendes & Tainy),"Shawn Mendes, Tainy",184104,79,spotify:track:0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,4,1
1367,Rasputin,"Majestic, Boney M.",186209,80,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,0.758,0.913,6,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4,1
1368,Take You Dancing,Jason Derulo,190306,78,spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,4,1
1369,Only Wanna Be With You - Pokémon 25 Version,Post Malone,241360,67,spotify:track:3SawmGBjjq8EOYZJV11cJm,0.47,0.709,7,-4.563,0.0299,0.00124,0.00121,0.302,0.247,98.036,4,1
1370,Run,OneRepublic,169010,75,spotify:track:2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,11,-8.173,0.0381,0.326,0.0,0.148,0.673,117.003,4,1
1371,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",140017,90,spotify:track:3BKD1PwArikchz2Zrlp1qi,0.602,0.91,7,-3.404,0.0308,0.00126,0.000174,0.12,0.228,127.944,4,1
1372,Dancing Feet (feat. DNCE),"Kygo, DNCE",215203,74,spotify:track:4RAR8g8fZNB106ezUurnE0,0.75,0.797,0,-4.826,0.118,0.293,0.0,0.392,0.523,105.949,4,1
1373,I'm So Happy (with BENEE),"Jeremy Zucker, BENEE",173365,63,spotify:track:16Fxe5DvEXRxQwcorFyaIO,0.846,0.434,5,-7.118,0.118,0.642,0.0,0.197,0.681,132.899,4,1
1374,Shivers,Ed Sheeran,207853,88,spotify:track:50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,4,1
1375,Dancing In The Moonlight (feat. NEIMY),"Jubël, NEIMY",164009,76,spotify:track:4GSDkZt7GcmzBWmsMcpaVO,0.659,0.615,11,-5.865,0.0644,0.27,0.0,0.187,0.193,119.843,4,1
1376,Some Say,Nea,175601,68,spotify:track:4poybupy26pTWPr9zY1i7h,0.779,0.342,3,-6.316,0.0405,0.701,2.75e-06,0.132,0.482,104.995,4,1
1377,Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",206070,82,spotify:track:0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,4,1
1378,Acapulco,Jason Derulo,139672,80,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,4,1
1379,Catching Feelings (feat. SIX60),"Drax Project, SIX60",218854,60,spotify:track:0gCNs3jCCDhObAK0MRghtv,0.396,0.521,3,-5.877,0.101,0.605,0.0,0.157,0.34,175.558,4,1
1380,Cover Me In Sunshine,"P!nk, Willow Sage Hart",141050,74,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,0.476,0.594,5,-6.879,0.135,0.0599,0.0,0.0785,0.314,159.702,4,1
1381,Whistle (feat. Calum Scott),"Jax Jones, Calum Scott",181957,82,spotify:track:4q05KbxYZ5JdkmrletgPjF,0.701,0.88,10,-4.56,0.0358,0.182,7.33e-06,0.0649,0.623,124.039,4,1
1382,Fly Away,Tones And I,178156,69,spotify:track:5ri4zqtWhG07hIuNNDWP76,0.806,0.513,4,-6.208,0.0685,0.217,0.0,0.217,0.503,124.988,4,1
1383,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine",156960,57,spotify:track:14ngWWxvUSnIMXgF6rzSk1,0.798,0.828,2,-5.36,0.193,0.0247,2.55e-06,0.121,0.6,124.962,4,1
1384,Queen of Kings,Alessandra,147979,86,spotify:track:14LdhxElpZS0rKVV4nxtdA,0.563,0.908,4,-4.25,0.0868,0.0696,0.0,0.328,0.171,125.972,4,1
1385,Common (with Big Sean),"Quinn XCII, Big Sean",159322,54,spotify:track:2CJc3U1pViZ5E44pA0f2YI,0.785,0.563,1,-5.864,0.0405,0.194,0.0,0.28,0.691,94.046,4,1
1386,people pleaser,Cat Burns,146654,74,spotify:track:3UEOT0hD60yGB1OMWJxLQ8,0.692,0.758,3,-3.453,0.0522,0.158,0.0,0.0774,0.701,94.058,4,1
1387,Green Green Grass,George Ezra,167613,83,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,0.685,0.738,8,-4.413,0.0595,0.0695,0.0,0.128,0.8,112.972,4,1
1388,Shower,Becky G,206166,79,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,1
1389,Rescue Me,OneRepublic,158899,71,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,0.759,0.605,7,-7.737,0.0433,0.156,0.0,0.694,0.64,121.049,4,1
1390,Don't Call Me Up,Mabel,178480,59,spotify:track:4QjVfuu7om31HBan0jlX4p,0.674,0.881,9,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4,1
1391,Say My Name,"Dimitri Vegas & Like Mike, Regard, Dimitri Vegas",159535,67,spotify:track:3GYlQmwfBDo7imFyGPhrl7,0.729,0.788,10,-4.832,0.0908,0.0703,0.0,0.115,0.857,118.039,4,1
1392,Lil Bit,"Nelly, Florida Georgia Line",195962,70,spotify:track:0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0.0387,0.0255,0.0,0.383,0.41,119.987,4,1
1393,UP,"INNA, Sean Paul",148944,69,spotify:track:2ykXJ9QVwx9Li8nsW0h6b2,0.812,0.712,0,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,4,1
1394,Best Day Of My Life,American Authors,194240,81,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,1
1395,Made You Look,Meghan Trainor,134256,89,spotify:track:0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,4,1
1396,Somebody To You,The Vamps,185097,77,spotify:track:6VrLYoQKdhu1Jruei06t65,0.526,0.818,3,-5.952,0.0358,0.0587,0.0,0.333,0.896,171.96,4,1
1397,What Would You Do?,"Joel Corry, David Guetta, Bryson Tiller",174215,71,spotify:track:1D2ZNECRd7KIlA4pyOUGsv,0.687,0.895,9,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,4,1
1398,Baby Girl,Disco Lines,111074,79,spotify:track:2cSdAkzAf2T4j4aLvx4LLz,0.73,0.907,2,-3.72,0.0606,0.0921,0.114,0.23,0.249,120.968,4,1
1399,B.O.T.A. (Baddest Of Them All) - Edit,"Eliza Rose, Interplanetary Criminal",226626,82,spotify:track:39JofJHEtg8I4fSyo7Imft,0.736,0.906,0,-7.589,0.048,0.164,0.585,0.106,0.698,137.001,4,1
1400,Afraid To Feel,LF SYSTEM,177524,81,spotify:track:40SBS57su9xLiE1WqkXOVr,0.578,0.912,1,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,4,1
1401,Danielle (Smile on My Face),Fred again..,201230,68,spotify:track:2sLVs5iX0osogh4jcsAJkv,0.678,0.931,5,-5.813,0.0867,0.00159,0.0275,0.091,0.346,130.021,4,1
1402,Heaven Takes You Home (feat. Connie Constance),"Swedish House Mafia, Connie Constance",214071,79,spotify:track:3nEHrvNNtgLv9rneTAYVr4,0.665,0.738,0,-5.931,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,1
1403,Relax My Eyes,"ANOTR, Abel Balder",192150,77,spotify:track:5u4hhtZ7f4rWkMZEZcTKrH,0.747,0.616,3,-9.76,0.0324,0.176,0.116,0.143,0.908,131.975,4,1
1404,Deep Down (feat. Never Dull),"Alok, Ella Eyre, Kenny Dope, Never Dull",165752,82,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,4,1
1405,Beat Goes On (Rhythm to the Brain),Campbell,133212,68,spotify:track:4iAADGCKIR9GkLGvAHfZUS,0.821,0.781,0,-4.465,0.0397,0.00563,0.0191,0.0403,0.434,137.017,4,1
1406,More Than A Woman - SG's Paradise Edit,"Bee Gees, SG Lewis",357936,70,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,0.679,0.762,10,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407,4,1
1407,Words (feat. Zara Larsson),"Alesso, Zara Larsson",142677,83,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,0.739,0.586,10,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,1
1408,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",202735,86,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,4,1
1409,Young Right Now,"Robin Schulz, Dennis Lloyd",186140,73,spotify:track:0JpEMzTHbt2zBIXrntrXzG,0.539,0.708,5,-6.189,0.0976,0.0129,0.0,0.14,0.381,123.039,4,1
1410,Summer In New York,Sofi Tukker,158549,68,spotify:track:5kyJ6sznnWACqHbw65p34Q,0.706,0.77,10,-6.224,0.0653,0.397,1.84e-05,0.209,0.967,117.075,4,1
1411,21 Reasons (feat. Ella Henderson),"Nathan Dawe, Ella Henderson",155253,81,spotify:track:1RF02Cf80mTaeNXG2P2boR,0.621,0.785,6,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,1
1412,Billie (Loving Arms),Fred again..,217265,65,spotify:track:46E2xeKBLrxS8hJ37Gq35G,0.648,0.775,5,-4.798,0.0694,0.0561,0.0,0.444,0.371,128.072,4,1
1413,Make Me Feel Good,"Belters Only, Jazzy",197472,69,spotify:track:4CUX44NA1CPEzd0ibMLQsL,0.773,0.74,7,-8.169,0.0386,0.0627,0.00183,0.0829,0.504,124.014,4,1
1414,Happy Music,Supershy,232625,64,spotify:track:7uGpUhy4uf2UrHH7TyhM6C,0.777,0.737,11,-5.86,0.0351,0.0421,0.379,0.0265,0.891,123.993,4,1
1415,Serotonin Moonbeams,The Blessed Madonna,289471,67,spotify:track:0hJfuyUwtEYMlGgvr3nzz9,0.817,0.876,8,-7.485,0.046,0.0332,0.199,0.412,0.671,131.022,4,1
1416,Clap Your Hands,Kungs,189880,70,spotify:track:7g7OshelYRRnOSEMmisJVI,0.878,0.875,1,-4.923,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,4,1
1417,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),"Oliver Heldens, Nile Rodgers, House Gospel Choir",157205,74,spotify:track:2LxdNADWier3MKTei8FbOY,0.686,0.892,10,-3.186,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4,1
1418,Let You Go,"Diplo, TSHA, Kareen Lomax",234374,61,spotify:track:0KG7XrgM20KEmJrKsyFDAm,0.584,0.955,7,-4.197,0.0507,0.101,0.00243,0.092,0.486,128.04,4,1
1419,Beg for You (feat. Rina Sawayama),"Charli XCX, Rina Sawayama",168053,67,spotify:track:50ZFpw2wS6ERvLmW8TINhq,0.788,0.945,9,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,1
1420,These Nights,"Loud Luxury, KIDDO",132417,72,spotify:track:1GL7vwDnPqCnJ2xGNxNLwG,0.643,0.714,2,-5.504,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,4,1
1421,Dopamine (feat. Eyelar),"Purple Disco Machine, Eyelar",216091,67,spotify:track:5JBtWpLoGO62gb5vax505b,0.689,0.797,11,-5.604,0.128,0.0537,0.0,0.212,0.855,117.982,4,1
1422,Weekends,"Jonas Blue, Felix Jaehn",127003,79,spotify:track:3JlHRjPt2TNB9h7VFf0im2,0.571,0.937,6,-3.365,0.033,0.0337,3.71e-05,0.212,0.607,148.979,4,1
1423,Better Than This,"John Summit, Parachute Youth",188160,67,spotify:track:5OLSGox6JVpAyEQuoSYRcs,0.673,0.839,9,-6.787,0.0373,0.0177,0.416,0.126,0.24,125.03,4,1
1424,The Hard Way,"PNAU, Khalid",183925,74,spotify:track:7j57nadsCph2KI9eYuaum8,0.691,0.906,0,-4.458,0.171,0.072,0.0,0.299,0.657,119.978,4,1
1425,Good Feeling,"Duvall, Sam Gray",169440,59,spotify:track:1h4zfNDe8UapUvTuaDsTuM,0.693,0.845,9,-3.27,0.0348,0.0127,1.84e-06,0.169,0.498,125.009,4,1
1426,Stay the Night,"Sigala, Talia Mar",171954,72,spotify:track:4qtdkdTY1t3RmlmSbWykzR,0.636,0.936,7,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,4,1
1427,Stop This Flame - Celeste x MK,"Celeste, MK",203946,65,spotify:track:3FN7IJMnUMWZXDw08ix3ot,0.692,0.846,8,-5.72,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,4,1
1428,Woke Up in Love,"Kygo, Gryffin, Calum Scott",216873,75,spotify:track:21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,0.0369,0.225,0.0,0.0927,0.188,106.015,4,1
1429,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,"Vintage Culture, Zerky, Cherub",229586,62,spotify:track:3yZsBXwiQkqLjnWYip17Uu,0.782,0.728,5,-6.568,0.146,0.00245,7.9e-05,0.241,0.602,122.035,4,1
1430,Ask Me,"Duck Sauce, A-Trak, Armand Van Helden",193795,60,spotify:track:05QGJav2nGJ9qdQ3vG9A9t,0.803,0.935,4,-4.915,0.032,0.0145,0.191,0.296,0.738,124.008,4,1
1431,Can't Get You out of My Head - Peggy Gou’s Midnight Remix,"Kylie Minogue, Peggy Gou",271240,64,spotify:track:1Rnx52PUuhrLrj306hOZHb,0.687,0.924,9,-7.324,0.0361,0.0707,0.228,0.046,0.931,126.018,4,1
1432,What A Life (feat. Stevie Appleton),"John Summit, Guz, Stevie Appleton",171547,69,spotify:track:587xXusqiMW9gSXkNK8Zxf,0.677,0.732,7,-5.028,0.031,0.0113,0.227,0.0978,0.242,126.018,4,1
1433,Tell Me Something Good,Ewan McVicar,249678,66,spotify:track:5krhFNgUcYHwXlNPJJYzFM,0.812,0.796,8,-10.548,0.0356,0.00826,0.921,0.365,0.961,125.976,4,1
1434,Suenos Bravos,"Bodysync, Ryan Hemsworth, Giraffage, Daniela Andrade",210440,56,spotify:track:2tMIzKu3vXQzvbDShxjbmu,0.764,0.654,2,-8.372,0.0385,0.205,0.386,0.148,0.579,120.036,4,1
1435,Just Can't Get Enough,Channel Tres,303124,52,spotify:track:2keTABWAcdVZxJ6j8iEy83,0.758,0.873,0,-5.7,0.0595,0.0294,5.33e-05,0.747,0.579,121.003,4,1
